org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,source,65
org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,source,66
org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,source,67
org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,source,68
org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,source,69
org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,source,70
org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,source,71
org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,source,76
org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,sink,73
org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,sink,75
