org.elasticsearch.river.mongodb.Slurper,source,288
org.elasticsearch.river.mongodb.Slurper,source,289
org.elasticsearch.river.mongodb.Slurper,source,290
org.elasticsearch.river.mongodb.Slurper,source,322
org.elasticsearch.river.mongodb.Slurper,source,291
org.elasticsearch.river.mongodb.Slurper,source,292
org.elasticsearch.river.mongodb.Slurper,source,293
org.elasticsearch.river.mongodb.Slurper,source,294
org.elasticsearch.river.mongodb.Slurper,source,295
org.elasticsearch.river.mongodb.Slurper,source,297
org.elasticsearch.river.mongodb.Slurper,source,298
org.elasticsearch.river.mongodb.Slurper,source,286
org.elasticsearch.river.mongodb.Slurper,source,287
org.elasticsearch.river.mongodb.Slurper,sink,315
org.elasticsearch.river.mongodb.Slurper,sink,331
org.elasticsearch.river.mongodb.Slurper,sink,302
