com.xxmassdeveloper.mpchartexample.ScatterChartActivity,source,80
com.xxmassdeveloper.mpchartexample.ScatterChartActivity,source,86
com.xxmassdeveloper.mpchartexample.ScatterChartActivity,source,77
com.xxmassdeveloper.mpchartexample.ScatterChartActivity,source,63
com.xxmassdeveloper.mpchartexample.ScatterChartActivity,sink,57
