edu.uci.ics.crawler4j.parser.Parser,sink,113
edu.uci.ics.crawler4j.parser.Parser,sink,85
edu.uci.ics.crawler4j.parser.Parser,sink,72
edu.uci.ics.crawler4j.parser.Parser,sink,73
edu.uci.ics.crawler4j.parser.Parser,sink,75
edu.uci.ics.crawler4j.parser.Parser,source,96
edu.uci.ics.crawler4j.parser.Parser,source,98
edu.uci.ics.crawler4j.parser.Parser,source,99
edu.uci.ics.crawler4j.parser.Parser,source,101
edu.uci.ics.crawler4j.parser.Parser,source,102
edu.uci.ics.crawler4j.parser.Parser,source,89
edu.uci.ics.crawler4j.parser.Parser,source,91
edu.uci.ics.crawler4j.parser.Parser,source,92
edu.uci.ics.crawler4j.parser.Parser,source,93
edu.uci.ics.crawler4j.parser.Parser,source,95
