org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,49
org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,68
org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,55
org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,56
org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,57
org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,58
org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,74
org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,75
org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,76
org.springframework.boot.jta.atomikos.AtomikosPropertiesTests,sink,77
